序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註,英文課程名稱,教學大綱狀態,教學大綱連結,教師個人頁
100,80050,日外校大學,創業投資,,自由選修,,否,2,校際教師,,,50,0,1,限本班,,,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
101,80049,日外校大學,人力資源管理,,自由選修,,否,2,校際教師,,,50,0,1,限本班,,Human Resource Management,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
102,80048,日外校大學,愛的藝術,,自由選修,,否,2,校際教師,,,50,0,1,限本班,,,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
103,80047,日外校大學,TED精彩演講賞析,,自由選修,,否,2,校際教師,,,50,0,1,限本班,,,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
104,80046,日外校大學,香港社會與政治發展史,,自由選修,,否,2,校際教師,,,1,0,3,限本班,北京師範大學,History of Social and Political Development in Hong Kong,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
105,80045,日外校大學,亞洲電影文化與藝術,,自由選修,,否,2,校際教師,,,1,0,1,限本班,北京師範大學,General Introduction to Asian Film Culture,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
106,80044,日外校大學,《說文解字》研究,,自由選修,,否,2,校際教師,,,1,0,2,限本班,北京師範大學,Topics in shuo wen jie zi,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
107,80043,日外校大學,亞洲電影文化與藝術,,自由選修,,否,2,校際教師,,,50,0,1,限本班,北京師範大學,General Introduction to Asian Film Culture,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
108,80042,日外校大學,新媒體傳播,,自由選修,,否,2,校際教師,,,50,0,1,限本班,北京師範大學,New Media Communication,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
109,80041,日外校大學,商務漢語,,自由選修,,否,3,校際教師,,,50,0,1,限本班,北京師範大學,Business Chinese,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
110,80040,日外校大學,韓國歷史,,自由選修,,否,3,校際教師,,,1,0,1,限本班,韓國-首爾市立大學,Korean History,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
111,80039,日外校大學,實用韓文3,,自由選修,,否,3,校際教師,,,1,0,1,限本班,韓國-首爾市立大學,Practical Korean Language 3,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
112,80038,日外校大學,個體經濟學,,自由選修,,否,3,校際教師,,,50,0,1,限本班,,Microeconomics,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
113,80037,日外校大學,社會學,,自由選修,,否,2,校際教師,,,50,0,1,限本班,,Sociology,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
114,80036,日外校碩士班,身體心理學研究,,自由選修,,否,2,校際教師,,,1,0,1,限本班,臺北市立大學,Seminar on Somatic Psychology,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
115,80035,夜外校大學,旅遊英文,,自由選修,,否,2,校際教師,,,30,0,1,限本班,至台南應用科技大學上課,,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
116,80034,夜外校大學,國際禮儀與美姿美儀,,自由選修,,否,2,校際教師,,,30,0,1,限本班,至台南應用科技大學上課,,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
117,80033,日外校大學,巨量資料分析與應用,,自由選修,,否,2,校際教師,,,50,0,14,限本班,ewant平台跨校通識數位課程。認抵課程：機器和深度學習概論。博雅二/素養通識-(生活藝能及應用)。,Big Data Analytics and Applications,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
118,80032,日外校大學,楚漢相爭之職場競爭力,,自由選修,,否,2,校際教師,,,50,0,28,限本班,ewant平台跨校通識數位課程。認抵課程：願景激發與執行。博雅三/跨學院通識(教)，教育學院學生修習不能認證為通識學分。,The Social Competitiveness of Career,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
119,80031,日外校大學,生產品質工程實務,,自由選修,,否,3,校際教師,,,1,0,1,限本班,國立勤益科技大學「本課程網路選課人數未達開課人數，請洽開課單位。」,Production Quality Engineering Practice,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
120,80030,日外校大學,電腦輔助機械製圖,,自由選修,,否,3,校際教師,,,1,0,1,限本班,國立勤益科技大學「本課程網路選課人數未達開課人數，請洽開課單位。」,Computer Aided Mechanical Drawing,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
121,80029,日外校大學,中級會計學習作,,自由選修,,否,1,校際教師,,,50,0,1,限本班,「本課程網路選課人數未達開課人數，請洽開課單位。」,Practice In Intermediate Accounting (I),無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
122,80028,日外校大學,中級會計學(一),,自由選修,,否,4,校際教師,,,50,0,1,限本班,「本課程網路選課人數未達開課人數，請洽開課單位。」,Intermediate Accounting (I),無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
123,80027,日外校大學,中國通史,,自由選修,,否,3,校際教師,,,50,0,1,限本班,「本課程網路選課人數未達開課人數，請洽開課單位。」,General Chinese History,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
124,80026,日外校大學,臺灣史,,自由選修,,否,2,校際教師,,,50,0,1,限本班,「本課程網路選課人數未達開課人數，請洽開課單位。」,History of Taiwan,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
125,80025,日外校大學,世界通史,,自由選修,,否,3,校際教師,,,50,0,1,限本班,「本課程網路選課人數未達開課人數，請洽開課單位。」,General World History,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
126,80024,日外校大學,體操,,自由選修,,否,1,校際教師,,,50,0,1,限本班,「本課程網路選課人數未達開課人數，請洽開課單位。」,Gymnastics,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
127,80023,日外校大學,社會學,,自由選修,,否,2,校際教師,,,50,0,1,限本班,「本課程網路選課人數未達開課人數，請洽開課單位。」,Sociology,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
128,80022,日外校博士班,社會中的藝術,,自由選修,,否,3,校際教師,,,20,0,1,限本班,東海大學,Art as a Social System,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
129,80021,日外校博士班,大衛哈維思想史,,自由選修,,否,3,校際教師,,,20,0,1,限本班,東海大學,David Harvey's History of Thoughts,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
130,80020,日外校碩士班,視覺心理學,,自由選修,,否,3,校際教師,,,20,0,1,限本班,國立陽明交通大學「本課程網路選課人數未達開課人數，請洽開課單位。」,Visual Perception,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
131,80019,日外校碩士班,博物館學專題,,自由選修,,否,2,校際教師,,,20,0,1,限本班,東海大學「本課程網路選課人數未達開課人數，請洽開課單位。」,Museum Study Topics,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
132,80018,日外校大學,資訊法律,,自由選修,,否,2,校際教師,,,50,0,1,限本班,「本課程網路選課人數未達開課人數，請洽開課單位。」,Information Law,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
133,80017,日外校大學,公司法(一),,自由選修,,否,2,校際教師,,,50,0,1,限本班,「本課程網路選課人數未達開課人數，請洽開課單位。」,Corporations Law (I),無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
134,80016,日外校大學,憲法訴訟法,,自由選修,,否,2,校際教師,,,50,0,1,限本班,「本課程網路選課人數未達開課人數，請洽開課單位。」,Constitutional Court Procedure,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
135,80015,日外校大學,法理學,,自由選修,,否,2,校際教師,,,50,0,1,限本班,「本課程網路選課人數未達開課人數，請洽開課單位。」,Jurisprudence,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
136,80014,日外校大學,憲法(一),,自由選修,,否,2,校際教師,,,50,0,1,限本班,「本課程網路選課人數未達開課人數，請洽開課單位。」,Constitutional Law(I),無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
137,80013,日外校大學,刑法總則(一),,自由選修,,否,3,校際教師,,,50,0,1,限本班,「本課程網路選課人數未達開課人數，請洽開課單位。」,Criminal Law: General Principles (I),無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
138,80012,日外校大學,民法總則(一),,自由選修,,否,2,校際教師,,,50,0,1,限本班,「本課程網路選課人數未達開課人數，請洽開課單位。」,Civil Law: General Principles (I),無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
139,80011,日外校大學,家庭、性別與文化,,自由選修,,否,3,校際教師,,,50,0,1,限本班,「本課程網路選課人數未達開課人數，請洽開課單位。」,"Family, Gender and Culture",無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
140,80010,日外校大學,倫理學,,自由選修,,否,3,校際教師,,,50,0,1,限本班,「本課程網路選課人數未達開課人數，請洽開課單位。」,Ethics,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
141,80009,日外校大學,句法學,,自由選修,,否,2,校際教師,,,1,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」,Syntax,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
142,80008,日外校大學,工程倫理,,自由選修,,否,2,校際教師,,,1,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」,Engineering and Professional Ethics,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
143,80006,日外校大學,遺傳學,,自由選修,,否,3,校際教師,,,1,0,1,限本班,東海大學「本課程網路選課人數未達開課人數，請洽開課單位。」,Genetics,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
144,80005,日外校大學,生物產業機電工程概論,,自由選修,,否,1,校際教師,,,1,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」,Introduction to Bioindustrial Mechatronics Engineerig,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
145,80004,日外校大學,海洋文化與遊憩探索,,自由選修,,否,3,校際教師,,,1,0,1,限本班,國立臺東大學「本課程網路選課人數未達開課人數，請洽開課單位。」,Maritime Culture and Recreation Exploration,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
146,80003,日外校大學,潛水,,自由選修,,否,3,校際教師,,,1,0,1,限本班,國立臺東大學「本課程網路選課人數未達開課人數，請洽開課單位。」,Scuba Diving,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
147,80002,日外校大學,民法總則(一),,自由選修,,否,2,校際教師,,,1,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」,Civil Law: General Principles (I),無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
148,80001,日外校大學,刑法總則(一),,自由選修,,否,3,校際教師,,,1,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」,Criminal Law: General Principles (I),無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000011
149,78055,公共事務夜碩一,社區營造專題研究,,系選修,,否,2,鄭依萍,白沙大樓,(一) 10-13 公研C,30,0,16,限本系,雙週一上課；第一次上課日期9/18,Seminar on the Community Building in Taiwan,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/78055_1SPPCE145220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0001087
150,78054,公育碩二,論文,,系必修,,否,0,論文,,,20,3,18,限本班,,Thesis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000004
151,78053,公育碩一,公共事務專題研究,,系選修,,否,3,吳介英,白沙大樓,(二) 07-09 公研A,20,8,16,限本系,,Seminar on Public Affairs,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/78053_1SPPC2002630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=9900825
152,78052,公育碩一,地方政府專題研究,,系選修,,否,2,李長晏,白沙大樓,(二) 05-06 公研A,20,9,17,限本系,,Seminar on Local Government,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/78052_1SPPC2153620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=9900598
153,78051,公育碩一,教育法規專題研究,,系選修,,否,3,魏培軒,白沙大樓,(四) 02-04 公研A,20,7,21,限本系,,Seminar on Education Law,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/78051_1SPPC2157130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0001117
154,78050,公共事務夜碩二,論文,,系必修,,否,0,論文,,,30,0,18,限本系,延修生維持學籍及本學期欲畢業者修習,Thesis,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/78050_1SPPCE146400.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000004
155,78049,公共事務夜碩一,行政組織與管理專題研究,,系選修,,否,2,黃建銘,白沙大樓,(三) 10-13 公研C,30,0,19,限本系,雙週三上課；第一次上課日期9/20,Seminar on Administrative Organization and Management,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/78049_1SPPCE148620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000906
156,78048,公共事務夜碩一,公共關係危機處理專題研究,,系選修,,否,2,劉兆隆,白沙大樓,(二) 10-13 公研C,30,0,20,限本系,雙週二上課；第一次上課日期9/19,Seminar on Public Relations and Crisis Management,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/78048_1SPPCE158620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000819
157,78047,公共事務夜碩一,社會科學研究方法,,系必修,,否,2,張嘉仁,白沙大樓,(四) 10-13 公研C,30,0,11,限本系,單週四上課；第一次上課日期9/14,Research Methods in the Social Sciences,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/78047_1SPPCE142520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0001067
158,78046,公共事務夜碩一,消費者保護法專題研究,,系選修,,否,2,林玫君,白沙大樓,(一) 10-13 公研C,30,0,20,限本系,單週一上課；第一次上課日期9/11,Seminar on Consumer Protection Law,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/78046_1SPPCE160720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000973
159,78045,公共事務夜碩一,公法案例專題研究,,系選修,,否,2,魏培軒,白沙大樓,(二) 10-13 公研C,30,0,20,限本系,單週二上課，第一次上課日期9/12,Seminar on the classical cases of Public Law,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/78045_1SPPCE161320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0001117
160,78044,公育碩二,論文指導(一),,系必修,,否,3,論文,,,20,9,8,限本班,,Thesis Supervision I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000004
161,78043,公育碩一,兩岸關係專題研究,,系選修,,否,3,李其澤,白沙大樓,(三) 07-09 公研A,20,6,11,限本系,,Seminar on Cross-Strait Relations,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/78043_1SPPC2005730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000961
162,78040,公育碩一,社會科學量化研究方法,,系必修,,否,3,張嘉仁,白沙大樓,(二) 02-04 公研A,20,9,16,限本系,,Quantitative Research Methods in the Social Sciences,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/78040_1SPPC2009330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0001067
163,78039,公育碩一,多元文化專題研究,,系選修,,否,3,洪翠娥,白沙大樓,(一) 02-04 公研A,20,8,12,限本系,,Seminar on Multiculturalism and Multiculturalism Policy,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/78039_1SPPC2002430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000623
